hour,day,month,day_of_week,is_weekend,previous_consumption,Global_active_power
21,8,1,1,0,2.117566666666667,4.199433333333333
22,8,1,1,0,4.199433333333333,1.5049666666666668
23,8,1,1,0,1.5049666666666668,0.40356666666666663
0,9,1,2,0,0.40356666666666663,0.5164666666666666
1,9,1,2,0,0.5164666666666666,0.3888666666666667
2,9,1,2,0,0.3888666666666667,0.29073333333333334
3,9,1,2,0,0.29073333333333334,0.29346666666666665
4,9,1,2,0,0.29346666666666665,0.26103333333333334
5,9,1,2,0,0.26103333333333334,0.8160000000000001
6,9,1,2,0,0.8160000000000001,1.2713999999999999
7,9,1,2,0,1.2713999999999999,2.428166666666667
8,9,1,2,0,2.428166666666667,2.2227666666666663
9,9,1,2,0,2.2227666666666663,1.3886666666666665
10,9,1,2,0,1.3886666666666665,1.3736666666666666
11,9,1,2,0,1.3736666666666666,1.5627
12,9,1,2,0,1.5627,1.4565333333333332
13,9,1,2,0,1.4565333333333332,0.7312666666666666
14,9,1,2,0,0.7312666666666666,0.2881
15,9,1,2,0,0.2881,0.3509333333333334
16,9,1,2,0,0.3509333333333334,1.0066666666666666
17,9,1,2,0,1.0066666666666666,0.8173333333333334
18,9,1,2,0,0.8173333333333334,1.8528333333333333
19,9,1,2,0,1.8528333333333333,2.4089666666666667
20,9,1,2,0,2.4089666666666667,2.7699
21,9,1,2,0,2.7699,3.1422000000000003
22,9,1,2,0,3.1422000000000003,1.6212000000000002
23,9,1,2,0,1.6212000000000002,0.5474666666666667
0,10,1,3,0,0.5474666666666667,0.46166666666666667
1,10,1,3,0,0.46166666666666667,0.47706666666666664
2,10,1,3,0,0.47706666666666664,0.4375
3,10,1,3,0,0.4375,0.46906666666666663
4,10,1,3,0,0.46906666666666663,0.5828666666666666
5,10,1,3,0,0.5828666666666666,0.9776333333333334
6,10,1,3,0,0.9776333333333334,0.9064
7,10,1,3,0,0.9064,2.1531000000000002
8,10,1,3,0,2.1531000000000002,2.703866666666667
9,10,1,3,0,2.703866666666667,1.5410333333333335
10,10,1,3,0,1.5410333333333335,1.5007666666666668
11,10,1,3,0,1.5007666666666668,1.5222666666666667
12,10,1,3,0,1.5222666666666667,1.5106666666666666
13,10,1,3,0,1.5106666666666666,1.5896000000000001
14,10,1,3,0,1.5896000000000001,1.5108
15,10,1,3,0,1.5108,0.9006333333333334
16,10,1,3,0,0.9006333333333334,0.6413666666666666
17,10,1,3,0,0.6413666666666666,0.5446666666666666
18,10,1,3,0,0.5446666666666666,1.1732333333333334
19,10,1,3,0,1.1732333333333334,2.4162666666666666
20,10,1,3,0,2.4162666666666666,3.2837666666666667
21,10,1,3,0,3.2837666666666667,2.9563333333333333
22,10,1,3,0,2.9563333333333333,0.9764333333333333
23,10,1,3,0,0.9764333333333333,0.33093333333333336
0,11,1,4,0,0.33093333333333336,0.2717
1,11,1,4,0,0.2717,0.2946666666666667
2,11,1,4,0,0.2946666666666667,0.30210000000000004
3,11,1,4,0,0.30210000000000004,0.2778333333333334
4,11,1,4,0,0.2778333333333334,1.0245
5,11,1,4,0,1.0245,0.2916666666666667
6,11,1,4,0,0.2916666666666667,0.6435
7,11,1,4,0,0.6435,0.9395333333333333
8,11,1,4,0,0.9395333333333333,2.1445333333333334
9,11,1,4,0,2.1445333333333334,1.6596666666666666
10,11,1,4,0,1.6596666666666666,1.6275333333333333
11,11,1,4,0,1.6275333333333333,1.5271666666666666
12,11,1,4,0,1.5271666666666666,2.0694666666666666
13,11,1,4,0,2.0694666666666666,1.4747333333333332
14,11,1,4,0,1.4747333333333332,0.6117333333333334
15,11,1,4,0,0.6117333333333334,0.6107666666666667
16,11,1,4,0,0.6107666666666667,0.6307333333333334
17,11,1,4,0,0.6307333333333334,0.9989
18,11,1,4,0,0.9989,1.3635666666666666
19,11,1,4,0,1.3635666666666666,1.4460333333333333
20,11,1,4,0,1.4460333333333333,1.7671999999999999
21,11,1,4,0,1.7671999999999999,1.4814
22,11,1,4,0,1.4814,3.057466666666667
23,11,1,4,0,3.057466666666667,1.9139000000000002
0,12,1,5,1,1.9139000000000002,0.6461
1,12,1,5,1,0.6461,0.4843
2,12,1,5,1,0.4843,0.46953333333333336
3,12,1,5,1,0.46953333333333336,0.4928666666666667
4,12,1,5,1,0.4928666666666667,0.4633333333333333
5,12,1,5,1,0.4633333333333333,0.4402
6,12,1,5,1,0.4402,0.48063333333333336
7,12,1,5,1,0.48063333333333336,1.8766666666666665
8,12,1,5,1,1.8766666666666665,2.272666666666667
9,12,1,5,1,2.272666666666667,0.9876
10,12,1,5,1,0.9876,2.417933333333333
11,12,1,5,1,2.417933333333333,2.897066666666667
12,12,1,5,1,2.897066666666667,1.2081000000000002
13,12,1,5,1,1.2081000000000002,0.6108666666666667
14,12,1,5,1,0.6108666666666667,2.365533333333333
15,12,1,5,1,2.365533333333333,1.6057666666666668
16,12,1,5,1,1.6057666666666668,1.3781
17,12,1,5,1,1.3781,2.6255666666666664
18,12,1,5,1,2.6255666666666664,5.1968
19,12,1,5,1,5.1968,3.6640333333333337
20,12,1,5,1,3.6640333333333337,3.4373333333333336
21,12,1,5,1,3.4373333333333336,3.2162
22,12,1,5,1,3.2162,4.435266666666666
23,12,1,5,1,4.435266666666666,4.184333333333333
0,13,1,6,1,4.184333333333333,4.6701999999999995
1,13,1,6,1,4.6701999999999995,3.747333333333333
2,13,1,6,1,3.747333333333333,3.1269333333333336
3,13,1,6,1,3.1269333333333336,2.443566666666667
4,13,1,6,1,2.443566666666667,2.0555666666666665
5,13,1,6,1,2.0555666666666665,1.3500666666666667
6,13,1,6,1,1.3500666666666667,1.3767333333333334
7,13,1,6,1,1.3767333333333334,1.3412
8,13,1,6,1,1.3412,0.5089
9,13,1,6,1,0.5089,1.5711333333333333
10,13,1,6,1,1.5711333333333333,0.9994333333333334
11,13,1,6,1,0.9994333333333334,1.8008333333333333
12,13,1,6,1,1.8008333333333333,2.3556666666666666
13,13,1,6,1,2.3556666666666666,2.2811999999999997
14,13,1,6,1,2.2811999999999997,1.2324
15,13,1,6,1,1.2324,0.5166
16,13,1,6,1,0.5166,0.7994333333333333
17,13,1,6,1,0.7994333333333333,1.9225333333333334
18,13,1,6,1,1.9225333333333334,4.121566666666667
19,13,1,6,1,4.121566666666667,3.793627118644068
20,13,1,6,1,3.793627118644068,2.917733333333333
21,13,1,6,1,2.917733333333333,2.282966666666667
22,13,1,6,1,2.282966666666667,0.6088
23,13,1,6,1,0.6088,0.2664
0,14,1,0,0,0.2664,0.29573333333333335
1,14,1,0,0,0.29573333333333335,0.29106666666666664
2,14,1,0,0,0.29106666666666664,0.28946666666666665
3,14,1,0,0,0.28946666666666665,0.6756
4,14,1,0,0,0.6756,0.4734
5,14,1,0,0,0.4734,0.31160000000000004
6,14,1,0,0,0.31160000000000004,0.6305333333333334
7,14,1,0,0,0.6305333333333334,2.0701
8,14,1,0,0,2.0701,2.5961333333333334
9,14,1,0,0,2.5961333333333334,1.8766
10,14,1,0,0,1.8766,1.5255
11,14,1,0,0,1.5255,1.4871333333333332
12,14,1,0,0,1.4871333333333332,1.5431
13,14,1,0,0,1.5431,1.5001
14,14,1,0,0,1.5001,0.74
15,14,1,0,0,0.74,0.4828
16,14,1,0,0,0.4828,0.46216666666666667
17,14,1,0,0,0.46216666666666667,0.6365333333333333
18,14,1,0,0,0.6365333333333333,1.1242666666666667
19,14,1,0,0,1.1242666666666667,3.0075333333333334
20,14,1,0,0,3.0075333333333334,5.136866666666666
21,14,1,0,0,5.136866666666666,4.7452
22,14,1,0,0,4.7452,1.1164999999999998
23,14,1,0,0,1.1164999999999998,0.7309333333333333
0,15,1,1,0,0.7309333333333333,0.7315666666666666
1,15,1,1,0,0.7315666666666666,0.4102
2,15,1,1,0,0.4102,0.42793333333333333
3,15,1,1,0,0.42793333333333333,0.38636666666666664
4,15,1,1,0,0.38636666666666664,0.38699999999999996
5,15,1,1,0,0.38699999999999996,0.44743333333333335
6,15,1,1,0,0.44743333333333335,1.1763333333333332
7,15,1,1,0,1.1763333333333332,2.4155
8,15,1,1,0,2.4155,2.2313
9,15,1,1,0,2.2313,1.4810333333333332
10,15,1,1,0,1.4810333333333332,1.5534
11,15,1,1,0,1.5534,2.6644
12,15,1,1,0,2.6644,5.237266666666667
13,15,1,1,0,5.237266666666667,3.6882333333333337
14,15,1,1,0,3.6882333333333337,3.273233333333333
15,15,1,1,0,3.273233333333333,2.1420666666666666
16,15,1,1,0,2.1420666666666666,1.9128
17,15,1,1,0,1.9128,2.0631666666666666
18,15,1,1,0,2.0631666666666666,2.617833333333333
19,15,1,1,0,2.617833333333333,1.6845999999999999
20,15,1,1,0,1.6845999999999999,1.6627666666666667
21,15,1,1,0,1.6627666666666667,2.5257
22,15,1,1,0,2.5257,2.3546666666666667
23,15,1,1,0,2.3546666666666667,1.3070666666666668
0,16,1,2,0,1.3070666666666668,0.4943666666666667
1,16,1,2,0,0.4943666666666667,0.457
2,16,1,2,0,0.457,0.43820000000000003
3,16,1,2,0,0.43820000000000003,0.4653
4,16,1,2,0,0.4653,0.48073333333333335
5,16,1,2,0,0.48073333333333335,0.44460000000000005
6,16,1,2,0,0.44460000000000005,1.1206
7,16,1,2,0,1.1206,2.555266666666667
8,16,1,2,0,2.555266666666667,1.9842333333333333
9,16,1,2,0,1.9842333333333333,1.5631
10,16,1,2,0,1.5631,1.5695333333333332
11,16,1,2,0,1.5695333333333332,1.8844333333333334
12,16,1,2,0,1.8844333333333334,1.7948
13,16,1,2,0,1.7948,2.828933333333333
14,16,1,2,0,2.828933333333333,3.268666666666667
15,16,1,2,0,3.268666666666667,0.7862333333333333
16,16,1,2,0,0.7862333333333333,1.2541666666666667
17,16,1,2,0,1.2541666666666667,0.7064333333333334
18,16,1,2,0,0.7064333333333334,1.4959333333333333
19,16,1,2,0,1.4959333333333333,1.9937333333333334
20,16,1,2,0,1.9937333333333334,2.509
21,16,1,2,0,2.509,2.9947999999999997
22,16,1,2,0,2.9947999999999997,2.0772666666666666
23,16,1,2,0,2.0772666666666666,0.4302
0,17,1,3,0,0.4302,0.41773333333333335
1,17,1,3,0,0.41773333333333335,0.37423333333333336
2,17,1,3,0,0.37423333333333336,0.36483333333333334
3,17,1,3,0,0.36483333333333334,0.39130000000000004
4,17,1,3,0,0.39130000000000004,0.38556666666666667
5,17,1,3,0,0.38556666666666667,0.5092
6,17,1,3,0,0.5092,1.4180333333333333
7,17,1,3,0,1.4180333333333333,1.0509333333333333
8,17,1,3,0,1.0509333333333333,3.012
9,17,1,3,0,3.012,1.9642000000000002
10,17,1,3,0,1.9642000000000002,1.4454333333333333
11,17,1,3,0,1.4454333333333333,1.4051666666666667
12,17,1,3,0,1.4051666666666667,1.4498
13,17,1,3,0,1.4498,1.2956
14,17,1,3,0,1.2956,0.5365333333333333
15,17,1,3,0,0.5365333333333333,0.46496666666666664
16,17,1,3,0,0.46496666666666664,0.5075
17,17,1,3,0,0.5075,0.5655
18,17,1,3,0,0.5655,0.9137333333333333
19,17,1,3,0,0.9137333333333333,2.2217333333333333
20,17,1,3,0,2.2217333333333333,2.7689666666666666
21,17,1,3,0,2.7689666666666666,1.4142666666666666
22,17,1,3,0,1.4142666666666666,0.8366
23,17,1,3,0,0.8366,0.4908666666666667
0,18,1,4,0,0.4908666666666667,0.44033333333333335
1,18,1,4,0,0.44033333333333335,0.36806666666666665
2,18,1,4,0,0.36806666666666665,0.37553333333333333
3,18,1,4,0,0.37553333333333333,0.42116666666666663
4,18,1,4,0,0.42116666666666663,1.0706333333333333
5,18,1,4,0,1.0706333333333333,0.36683333333333334
6,18,1,4,0,0.36683333333333334,1.0337
7,18,1,4,0,1.0337,2.5599
8,18,1,4,0,2.5599,3.0612
9,18,1,4,0,3.0612,2.0761
10,18,1,4,0,2.0761,1.4471333333333334
11,18,1,4,0,1.4471333333333334,1.4222
12,18,1,4,0,1.4222,1.4379333333333333
13,18,1,4,0,1.4379333333333333,1.0664
14,18,1,4,0,1.0664,1.6501
15,18,1,4,0,1.6501,1.5081333333333333
16,18,1,4,0,1.5081333333333333,1.5153333333333334
17,18,1,4,0,1.5153333333333334,1.6373666666666666
18,18,1,4,0,1.6373666666666666,2.4844333333333335
19,18,1,4,0,2.4844333333333335,3.5380666666666665
20,18,1,4,0,3.5380666666666665,1.8713666666666666
21,18,1,4,0,1.8713666666666666,1.8692333333333333
22,18,1,4,0,1.8692333333333333,2.073
23,18,1,4,0,2.073,1.1556333333333335
0,19,1,5,1,1.1556333333333335,0.2659666666666667
1,19,1,5,1,0.2659666666666667,0.47546666666666665
2,19,1,5,1,0.47546666666666665,0.2964333333333334
3,19,1,5,1,0.2964333333333334,0.2909666666666667
4,19,1,5,1,0.2909666666666667,0.3045
5,19,1,5,1,0.3045,0.29513333333333336
6,19,1,5,1,0.29513333333333336,0.8245
7,19,1,5,1,0.8245,0.8236
8,19,1,5,1,0.8236,2.6366
9,19,1,5,1,2.6366,2.4521666666666664
10,19,1,5,1,2.4521666666666664,1.2533666666666667
11,19,1,5,1,1.2533666666666667,0.3721
12,19,1,5,1,0.3721,3.1359333333333335
13,19,1,5,1,3.1359333333333335,2.6497333333333333
14,19,1,5,1,2.6497333333333333,2.0614666666666666
15,19,1,5,1,2.0614666666666666,0.4297
16,19,1,5,1,0.4297,0.29113333333333336
17,19,1,5,1,0.29113333333333336,3.089433333333333
18,19,1,5,1,3.089433333333333,2.580033333333333
19,19,1,5,1,2.580033333333333,2.868933333333333
20,19,1,5,1,2.868933333333333,2.630733333333333
21,19,1,5,1,2.630733333333333,1.3279666666666665
22,19,1,5,1,1.3279666666666665,0.5155333333333333
23,19,1,5,1,0.5155333333333333,1.1337000000000002
0,20,1,6,1,1.1337000000000002,0.8455666666666667
1,20,1,6,1,0.8455666666666667,0.3233666666666667
2,20,1,6,1,0.3233666666666667,0.2951
3,20,1,6,1,0.2951,0.33666666666666667
4,20,1,6,1,0.33666666666666667,0.32606666666666667
5,20,1,6,1,0.32606666666666667,0.8862
6,20,1,6,1,0.8862,0.31516666666666665
7,20,1,6,1,0.31516666666666665,0.3053
8,20,1,6,1,0.3053,0.6175333333333334
9,20,1,6,1,0.6175333333333334,0.4429666666666667
10,20,1,6,1,0.4429666666666667,0.7489333333333333
11,20,1,6,1,0.7489333333333333,2.1447999999999996
12,20,1,6,1,2.1447999999999996,0.8561
13,20,1,6,1,0.8561,1.5928333333333333
14,20,1,6,1,1.5928333333333333,1.7906666666666666
15,20,1,6,1,1.7906666666666666,1.1178
16,20,1,6,1,1.1178,1.3518666666666665
17,20,1,6,1,1.3518666666666665,2.6563333333333334
18,20,1,6,1,2.6563333333333334,2.6223
19,20,1,6,1,2.6223,2.2798333333333334
20,20,1,6,1,2.2798333333333334,3.1005
21,20,1,6,1,3.1005,2.1837333333333335
22,20,1,6,1,2.1837333333333335,1.3541999999999998
23,20,1,6,1,1.3541999999999998,0.5123
0,21,1,0,0,0.5123,0.43693333333333334
1,21,1,0,0,0.43693333333333334,0.3789
2,21,1,0,0,0.3789,0.37906666666666666
3,21,1,0,0,0.37906666666666666,0.9651333333333334
4,21,1,0,0,0.9651333333333334,0.3853666666666667
5,21,1,0,0,0.3853666666666667,0.3792666666666667
6,21,1,0,0,0.3792666666666667,1.3110333333333335
7,21,1,0,0,1.3110333333333335,2.4465333333333334
8,21,1,0,0,2.4465333333333334,1.6406333333333334
9,21,1,0,0,1.6406333333333334,1.5764
10,21,1,0,0,1.5764,1.5810333333333335
11,21,1,0,0,1.5810333333333335,1.6166333333333334
12,21,1,0,0,1.6166333333333334,1.5105333333333335
13,21,1,0,0,1.5105333333333335,1.4166999999999998
14,21,1,0,0,1.4166999999999998,1.4426333333333332
15,21,1,0,0,1.4426333333333332,0.43556666666666666
16,21,1,0,0,0.43556666666666666,0.38630000000000003
17,21,1,0,0,0.38630000000000003,0.8434
18,21,1,0,0,0.8434,1.2939
19,21,1,0,0,1.2939,2.4390333333333336
20,21,1,0,0,2.4390333333333336,2.7712
21,21,1,0,0,2.7712,3.239
22,21,1,0,0,3.239,1.7310666666666668
23,21,1,0,0,1.7310666666666668,0.37703333333333333
0,22,1,1,0,0.37703333333333333,0.4436666666666667
1,22,1,1,0,0.4436666666666667,0.384
2,22,1,1,0,0.384,0.37466666666666665
3,22,1,1,0,0.37466666666666665,0.42496666666666666
4,22,1,1,0,0.42496666666666666,0.3679
5,22,1,1,0,0.3679,1.1082999999999998
6,22,1,1,0,1.1082999999999998,1.0706666666666667
7,22,1,1,0,1.0706666666666667,2.684166666666667
8,22,1,1,0,2.684166666666667,2.365866666666667
9,22,1,1,0,2.365866666666667,0.4002
10,22,1,1,0,0.4002,0.399
11,22,1,1,0,0.399,0.3846
12,22,1,1,0,0.3846,2.8922000000000003
13,22,1,1,0,2.8922000000000003,3.0165
14,22,1,1,0,3.0165,4.108766666666667
15,22,1,1,0,4.108766666666667,4.1460333333333335
16,22,1,1,0,4.1460333333333335,1.1749666666666667
17,22,1,1,0,1.1749666666666667,0.5165333333333334
18,22,1,1,0,0.5165333333333334,1.0639666666666667
19,22,1,1,0,1.0639666666666667,1.4578
20,22,1,1,0,1.4578,3.6163666666666665
21,22,1,1,0,3.6163666666666665,4.328433333333334
22,22,1,1,0,4.328433333333334,1.5415333333333334
23,22,1,1,0,1.5415333333333334,0.47919999999999996
0,23,1,2,0,0.47919999999999996,0.41733333333333333
1,23,1,2,0,0.41733333333333333,0.38993333333333335
2,23,1,2,0,0.38993333333333335,0.45226666666666665
3,23,1,2,0,0.45226666666666665,0.40286666666666665
4,23,1,2,0,0.40286666666666665,0.3892666666666667
5,23,1,2,0,0.3892666666666667,0.4675
6,23,1,2,0,0.4675,1.2410999999999999
7,23,1,2,0,1.2410999999999999,2.7542
8,23,1,2,0,2.7542,2.285433333333333
9,23,1,2,0,2.285433333333333,1.489
10,23,1,2,0,1.489,1.4376333333333333
11,23,1,2,0,1.4376333333333333,1.5426333333333333
12,23,1,2,0,1.5426333333333333,1.5109
13,23,1,2,0,1.5109,1.5049333333333332
14,23,1,2,0,1.5049333333333332,1.5058666666666667
15,23,1,2,0,1.5058666666666667,1.4923333333333335
16,23,1,2,0,1.4923333333333335,2.0100333333333333
17,23,1,2,0,2.0100333333333333,1.2485666666666666
18,23,1,2,0,1.2485666666666666,1.6163666666666667
19,23,1,2,0,1.6163666666666667,1.9872666666666667
20,23,1,2,0,1.9872666666666667,2.1644666666666668
21,23,1,2,0,2.1644666666666668,2.2562333333333333
22,23,1,2,0,2.2562333333333333,0.448
23,23,1,2,0,0.448,0.3576666666666667
0,24,1,3,0,0.3576666666666667,0.27143333333333336
1,24,1,3,0,0.27143333333333336,0.2665666666666667
2,24,1,3,0,0.2665666666666667,0.3302333333333333
3,24,1,3,0,0.3302333333333333,0.2577
4,24,1,3,0,0.2577,0.2661
5,24,1,3,0,0.2661,0.8233
6,24,1,3,0,0.8233,0.8049333333333333
7,24,1,3,0,0.8049333333333333,1.5864666666666667
8,24,1,3,0,1.5864666666666667,2.4787666666666666
9,24,1,3,0,2.4787666666666666,1.4269333333333334
10,24,1,3,0,1.4269333333333334,1.375
11,24,1,3,0,1.375,0.9749
12,24,1,3,0,0.9749,0.3215
13,24,1,3,0,0.3215,0.3327
14,24,1,3,0,0.3327,0.39303333333333335
15,24,1,3,0,0.39303333333333335,0.37756666666666666
16,24,1,3,0,0.37756666666666666,0.46336666666666665
17,24,1,3,0,0.46336666666666665,0.8791666666666667
18,24,1,3,0,0.8791666666666667,2.7954999999999997
19,24,1,3,0,2.7954999999999997,2.2954333333333334
20,24,1,3,0,2.2954333333333334,3.5317
21,24,1,3,0,3.5317,2.2929000000000004
22,24,1,3,0,2.2929000000000004,1.5313666666666668
23,24,1,3,0,1.5313666666666668,1.3404666666666667
0,25,1,4,0,1.3404666666666667,1.2775
1,25,1,4,0,1.2775,1.2434
2,25,1,4,0,1.2434,0.5495
3,25,1,4,0,0.5495,0.36293333333333333
4,25,1,4,0,0.36293333333333333,1.0325
5,25,1,4,0,1.0325,0.42393333333333333
6,25,1,4,0,0.42393333333333333,1.0378333333333334
7,25,1,4,0,1.0378333333333334,2.889733333333333
8,25,1,4,0,2.889733333333333,2.0998
9,25,1,4,0,2.0998,1.4668666666666668
10,25,1,4,0,1.4668666666666668,1.4843333333333333
11,25,1,4,0,1.4843333333333333,1.1106666666666667
12,25,1,4,0,1.1106666666666667,1.5987
13,25,1,4,0,1.5987,2.2869666666666664
14,25,1,4,0,2.2869666666666664,2.9742333333333333
15,25,1,4,0,2.9742333333333333,1.4923333333333335
16,25,1,4,0,1.4923333333333335,1.4901666666666666
17,25,1,4,0,1.4901666666666666,0.8239333333333333
18,25,1,4,0,0.8239333333333333,1.4642666666666666
19,25,1,4,0,1.4642666666666666,2.4878
20,25,1,4,0,2.4878,2.0601666666666665
21,25,1,4,0,2.0601666666666665,1.8143
22,25,1,4,0,1.8143,2.6230666666666664
23,25,1,4,0,2.6230666666666664,1.236
0,26,1,5,1,1.236,0.6305333333333334
1,26,1,5,1,0.6305333333333334,0.6171666666666666
2,26,1,5,1,0.6171666666666666,0.5061
3,26,1,5,1,0.5061,0.3800666666666667
4,26,1,5,1,0.3800666666666667,0.386
5,26,1,5,1,0.386,0.4067666666666667
6,26,1,5,1,0.4067666666666667,0.8515666666666667
7,26,1,5,1,0.8515666666666667,1.0585333333333333
8,26,1,5,1,1.0585333333333333,2.0387333333333335
9,26,1,5,1,2.0387333333333335,2.0185
10,26,1,5,1,2.0185,2.0135
11,26,1,5,1,2.0135,1.6701333333333332
12,26,1,5,1,1.6701333333333332,1.7230666666666667
13,26,1,5,1,1.7230666666666667,1.1132
14,26,1,5,1,1.1132,1.9006666666666667
15,26,1,5,1,1.9006666666666667,1.9217666666666666
16,26,1,5,1,1.9217666666666666,1.9018666666666666
17,26,1,5,1,1.9018666666666666,2.0591666666666666
18,26,1,5,1,2.0591666666666666,3.7629
19,26,1,5,1,3.7629,6.0138
20,26,1,5,1,6.0138,4.453033333333334
21,26,1,5,1,4.453033333333334,3.3546666666666667
22,26,1,5,1,3.3546666666666667,2.9897666666666667
23,26,1,5,1,2.9897666666666667,3.4783
0,27,1,6,1,3.4783,1.9396666666666667
1,27,1,6,1,1.9396666666666667,0.8332333333333334
2,27,1,6,1,0.8332333333333334,0.5338666666666667
3,27,1,6,1,0.5338666666666667,0.49163333333333337
4,27,1,6,1,0.49163333333333337,0.4877333333333333
5,27,1,6,1,0.4877333333333333,0.4825
6,27,1,6,1,0.4825,0.31176666666666664
7,27,1,6,1,0.31176666666666664,0.4402666666666667
8,27,1,6,1,0.4402666666666667,1.1916666666666667
9,27,1,6,1,1.1916666666666667,0.7799333333333334
10,27,1,6,1,0.7799333333333334,1.464
11,27,1,6,1,1.464,2.3875333333333333
12,27,1,6,1,2.3875333333333333,0.9672666666666667
13,27,1,6,1,0.9672666666666667,2.7378
14,27,1,6,1,2.7378,2.0208
15,27,1,6,1,2.0208,1.0054
16,27,1,6,1,1.0054,1.4496333333333333
17,27,1,6,1,1.4496333333333333,2.0130333333333335
18,27,1,6,1,2.0130333333333335,3.5315
19,27,1,6,1,3.5315,4.754133333333333
20,27,1,6,1,4.754133333333333,3.8515
21,27,1,6,1,3.8515,3.4711
22,27,1,6,1,3.4711,1.5542333333333334
23,27,1,6,1,1.5542333333333334,0.9959000000000001
0,28,1,0,0,0.9959000000000001,0.9847
1,28,1,0,0,0.9847,0.9508333333333333
2,28,1,0,0,0.9508333333333333,0.9513666666666667
3,28,1,0,0,0.9513666666666667,0.8893
4,28,1,0,0,0.8893,0.4841666666666667
5,28,1,0,0,0.4841666666666667,0.36743333333333333
6,28,1,0,0,0.36743333333333333,0.7364999999999999
7,28,1,0,0,0.7364999999999999,2.189433333333333
8,28,1,0,0,2.189433333333333,2.1677000000000004
9,28,1,0,0,2.1677000000000004,2.4215333333333335
10,28,1,0,0,2.4215333333333335,2.753033333333333
11,28,1,0,0,2.753033333333333,2.7761666666666667
12,28,1,0,0,2.7761666666666667,1.9101000000000001
13,28,1,0,0,1.9101000000000001,1.6151333333333333
14,28,1,0,0,1.6151333333333333,1.4894
15,28,1,0,0,1.4894,1.4665666666666666
16,28,1,0,0,1.4665666666666666,0.7761333333333333
17,28,1,0,0,0.7761333333333333,0.4068333333333333
18,28,1,0,0,0.4068333333333333,1.1654333333333333
19,28,1,0,0,1.1654333333333333,2.5425666666666666
20,28,1,0,0,2.5425666666666666,2.8514333333333335
21,28,1,0,0,2.8514333333333335,1.8683
22,28,1,0,0,1.8683,2.5990333333333333
23,28,1,0,0,2.5990333333333333,2.1068333333333333
0,29,1,1,0,2.1068333333333333,1.7574666666666665
1,29,1,1,0,1.7574666666666665,0.9575666666666667
2,29,1,1,0,0.9575666666666667,1.0076666666666667
3,29,1,1,0,1.0076666666666667,0.4471333333333333
4,29,1,1,0,0.4471333333333333,0.3903666666666667
5,29,1,1,0,0.3903666666666667,1.7808666666666668
6,29,1,1,0,1.7808666666666668,0.8125333333333333
7,29,1,1,0,0.8125333333333333,1.5638333333333334
8,29,1,1,0,1.5638333333333334,1.6532666666666667
